question,options,right_answer
毛泽东为新华社写的1949年新年献词是(),"['《对目前时局的宣言》', '《目前形势和我们的任务》', '《将革命进行到底》', '《论人民民主专政》']",['《将革命进行到底》']
"1927年,汪精卫在武汉制造了对共产党员和革命群众进行大屠杀的()","['中山舰事件', '整理党务案事件', '四一二政变', '七一五政变']",['七一五政变']
南京临时政府的局限性表现为()①承认清政府与列强所订的一切不平等条约和一切外债有效②没有提出任何可以满足农民土地要求的政策和措施③维护封建土地制度以及官僚、地主所占有的土地财产④主体是资产阶级革命派,"['①②③⑤', '①②④', '①②③', '②③④⑤']",['①②③']
"1911年4月,资产阶级革命派发动的武装起义是()","['惠州起义', '河口起义', '广州起义', '武昌起义']",['广州起义']
"中国共产党提出过渡时期的总路线,开始实施和执行第一个五年计划是在()","['1951年', '1952年', '1953年', '1954年']",['1953年']
"1980年8月,邓小平提出了政治体制改革基本任务的重要讲话是","['《必须旗帜鲜明地坚持四项基本原则》', '《党和国家领导制度的改革》', '《政治体制改革总体设想》', '《关于加强党的执政能力建设的决定》']",['《党和国家领导制度的改革》']
1997年召开的中共十五大明确提出了,"['党在社会主义初级阶段的基本路线', '党在社会主义初级阶段的基本纲领', '建设中国特色社会主义的基本经验', '建设中国特色社会主义的基本规律']",['党在社会主义初级阶段的基本纲领']
最能体现太平天国社会理想和这次农民起义特色的纲领性文件是(),"['《天朝田亩制度》', '《资政新篇》', '《原道觉世训》', '《原道醒世训》']",['《天朝田亩制度》']
标志着中国旧民主主义革命的终结的事件是(),"['“二次革命”的失败', '护国战争的爆发', '第一次护法战争的发动', '第二次护法战争的失败']",['第二次护法战争的失败']
"1998年,中共中央决定在县级以上党政领导班子和领导干部中深入开展()","['讲政治、讲经济、讲文化的教育', '讲思想、讲作风、讲文明的教育', '讲理想、讲觉悟、讲正气的教育', '讲学习、讲政治、讲正气的教育']",['讲学习、讲政治、讲正气的教育']
洋务运动的根本目的是(),"['自强、求富', '实现现代化', '学习西方', '挽救清王朝']",['挽救清王朝']
中国半殖民地半封建社会最主要的矛盾是(),"['地主阶级与农民阶级的矛盾', '资产阶级与工人阶级的矛盾', '封建主义与人民大众的矛盾', '帝国主义与中华民族的矛盾']",['帝国主义与中华民族的矛盾']
中国共产党第一次比较系统地阐述社会主义初级阶段理论是在(),"['中共十二大', '中共十三大', '中共十四大', '中共十五大']",['中共十三大']
揭开人民解放军全国性战略进攻序幕的是().,"['孟良崮战役开始', '刘邓大军挺进大别山', '三大战役开始', '渡江战役开始']",['刘邓大军挺进大别山']
"1947年中国国民党革命委员会宣告成立,选举()为该党主席.","['张阑', '李济深', '蒋介石', '孙中山']",['李济深']
中共十三大最主要的贡献是(),"['重新确立了马克思主义思想路线', '比较系统地阐述了社会主义初级阶段理论', '确立了建立社会主义市场经济体制的改革目标', '把邓小平理论确立为党的指导思想']",['比较系统地阐述了社会主义初级阶段理论']
"1956年召开的中共八大指出,党和全国人民当前的主要任务是()","['正确处理人民内部矛盾', '实现社会主义四个现代化', '把我国推进到社会主义社会', '把我国从落后的农业国变为先进的工业国']",['把我国从落后的农业国变为先进的工业国']
《天朝田亩制度》之所以无法实行的根本原因是(),"['违背了社会发展规律', '迫于当时的战争环境', '地主阶级的反对和破坏', '没有充足的物质条件']",['违背了社会发展规律']
1937年日本积极策划全面侵华的根本原因是(),"['缓和国内阶级矛盾', '扩大在中国的殖民统治', '摆脱国内经济危机', '制定了所谓的“国策基准”']",['摆脱国内经济危机']
维新派同顽固派论战的问题不包括(),"['要不要提倡西学', '要不要兴民权,实行君主立宪', '要不要变法', '要不要社会革命']",['要不要社会革命']
"抗战初期,造成国民政府正面战场溃败的客观原因是()","['消极抗日,积极反共的政策', '敌强力量对比,日军占有很大的优势', '片面的抗战路线', '战略战术的失误']","['敌强力量对比,日军占有很大的优势']"
《马关条约》中对阻碍中国民族工业发展最严重的规定是(),"['赔款白银二亿两', '允许日本在通商口岸开设工厂', '开辟内河航运线', '增开沙市．重庆．苏杭为商埠']",['允许日本在通商口岸开设工厂']
"在抗日民族统一战线中,由于国共两党代表不同的阶级利益,参加抗战的目的不尽相同,实行的是不同的抗战路线,因此,中国共产党强调,在统一战线中必须坚持的原则是()","['一切服从统一战线', '斗争', '独立自主', '独立']",['独立自主']
吹响了国统区爱国学生运动的第一声号角并在全国范围产生了重大影响的是(),"['抗暴运动', '“一二·一”运动', '“反饥饿、反内战、反迫害”运动', '“五·二0”运动']",['“一二·一”运动']
在卢沟桥事变中奋起抵抗日军侵略的中国军队是(),"['国民党第二十九军', '八路军', '国民党第十九路军', '东北军']",['国民党第二十九军']
中共三大的中心议题是(),"['提出民主革命纲领', '讨论国共合作,建立革命统一战线问题', '制定开展工农运动计划', '批评陈独秀的右倾错误']","['讨论国共合作,建立革命统一战线问题']"
梁启超任主笔办的影响较大的宣传维新变法的报纸是(),"['《万国公报》', '《时务报》', '《国闻报》', '《湘报》']",['《时务报》']
中国封建社会农民战争的最高峰是(),"['三元里人民的抗英斗争', '太平天国', '辛亥革命', '义和团运动']",['太平天国']
"1941年,在缅北对日作战中以身殉国的中国远征军将领是()","['佟麟阁', '谢晋元', '张自忠', '戴安澜']",['戴安澜']
"抗日战争中,中日双方存在着互相矛盾的基本特点是()①敌强我弱②敌小我大③敌退步我进步④敌寡助我多助","['①②', '③④', '①③④', '①②③④']",['①②③④']
五四运动最主要的作用是(),"['迫使北洋军阀政府拒绝在对德和约上签字', '迫使北洋军阀政府释放被捕学生', '促使北洋军阀政府撤消三个卖国贼的职务', '促成中国人民的新觉醒']",['促成中国人民的新觉醒']
标志中国延续两千余年封建帝制覆灭的历史事件是(),"['武昌起义爆发', '中华民国南京临时政府成立', '清帝退位', '皇族内阁解散']",['清帝退位']
"抗日战争胜利后,国民党发动的全面内战开始于国民党军队进攻()","['中原解放区', '陕甘宁解放区', '山东解放区', '上党地区']",['中原解放区']
"1930年成立的中国国民党临时行动委员会(又称第三党),其主要领导人是().","['梁漱溟', '黄炎培', '张君劢', '邓演达']",['邓演达']
"在中国共产党的历史上,第一次提出“马克思主义中国化”命题和任务的会议是()","['党的二大', '遵义会议', '党的六届六中全会', '党的七大']",['党的六届六中全会']
"1898年发表《劝学篇》一文,对抗维新变法的洋务派官僚是()","['李鸿章', '左宗棠', '张之洞', '刘坤一']",['张之洞']
"郑观应评价洋务运动时曾说过“中国遗其体而求其用,无论竭蹶趋步,常不相及”.这实际上是指()","['中国失去了发展的机遇', '洋务派没有学习西方资本主义制度', '中国和西方差距太大', '西方国家阻挠中国工业化进程']",['洋务派没有学习西方资本主义制度']
"太平天国运动被看作是中国资产阶级民主革命的准备阶段,是因为()","['是旧式农民战争的最高峰', '提出了向西方学习的主张', '担负起反侵略反封建的革命任务', '规模大,时间长,建立革命政权']",['担负起反侵略反封建的革命任务']
"新民主主义革命过程中形成和发展起来的新民主主义政治、经济、文化,都是由工人阶级领导的,因而都具有()因素.","['民主主义', '资本主义', '新民主主义', '社会主义']",['社会主义']
"1950年6月,中国共产党为争取国家财政经济状况的基本好转而召开的重要会议是()","['中共七届二中全会', '中共七届三中全会', '中共七届四中全会', '中共七届五中全会']",['中共七届三中全会']
"1940年5月,在枣宜会战中殉国的国民党军第三十三集团军总司令是()","['张自忠', '佟麟阁', '赵登禹', '谢晋元']",['张自忠']
"从1898年6月1①日到9月21日,光绪帝颁布了一系列变法上谕,史称()","['公车上书', '自强求富', '戊戌政变', '百日维新']",['百日维新']
"1898年,写《劝学篇》,宣扬“中学为体、西学为用”的思想的洋务派官僚是()","['李鸿章', '张之洞', '左宗棠', '刘坤一']",['张之洞']
"为反对袁世凯称帝,蔡锷于1915年12月25日宣布云南独立,发动了()","['辛亥革命', '护法运动', '护国战争', '二次革命']",['护国战争']
"洪秀全创立拜上帝教,其理论特点是()","['把西方基督教教义同中国农民平均主义结合起来', '把西方资本主义的政治学说同传统的儒家思想相结合', '把西方基督教教义、中国儒家大同思想和农民平均主义结合起来', '把西方资本主义的政治学说同中国农民平均主义结合起来']",['把西方基督教教义、中国儒家大同思想和农民平均主义结合起来']
